2025-07-12 01:08:53,211 [INFO] START dynamic_face_crop | video=/Users/jyotisingh/Desktop/akkshatt/untitled folder/app/server/media/raw_clip_1752262430577_3.mp4 | output=/Users/jyotisingh/Desktop/akkshatt/untitled folder/app/server/media/cropped_clip_1752262430577_3.mp4
2025-07-12 01:08:53,720 [DEBUG] Frame 171: CROP | face_center_x=301 crop_width=202
2025-07-12 01:08:53,723 [DEBUG] Frame 172: CROP | face_center_x=300 crop_width=202
2025-07-12 01:08:53,727 [DEBUG] Frame 173: CROP | face_center_x=299 crop_width=202
2025-07-12 01:08:53,730 [DEBUG] Frame 174: CROP | face_center_x=297 crop_width=202
2025-07-12 01:08:53,733 [DEBUG] Frame 175: CROP | face_center_x=297 crop_width=202
2025-07-12 01:08:53,735 [DEBUG] Frame 176: CROP | face_center_x=296 crop_width=202
2025-07-12 01:08:53,739 [DEBUG] Frame 177: CROP | face_center_x=296 crop_width=202
2025-07-12 01:08:53,742 [DEBUG] Frame 178: CROP | face_center_x=295 crop_width=202
2025-07-12 01:08:53,746 [DEBUG] Frame 179: CROP | face_center_x=295 crop_width=202
2025-07-12 01:08:53,749 [DEBUG] Frame 180: CROP | face_center_x=294 crop_width=202
2025-07-12 01:08:53,752 [DEBUG] Frame 181: CROP | face_center_x=293 crop_width=202
2025-07-12 01:08:53,755 [DEBUG] Frame 182: CROP | face_center_x=292 crop_width=202
2025-07-12 01:08:53,758 [DEBUG] Frame 183: CROP | face_center_x=292 crop_width=202
2025-07-12 01:08:53,762 [DEBUG] Frame 184: CROP | face_center_x=291 crop_width=202
2025-07-12 01:08:53,766 [DEBUG] Frame 185: CROP | face_center_x=291 crop_width=202
2025-07-12 01:08:53,768 [DEBUG] Frame 186: CROP | face_center_x=291 crop_width=202
2025-07-12 01:08:53,771 [DEBUG] Frame 187: CROP | face_center_x=290 crop_width=202
2025-07-12 01:08:53,775 [DEBUG] Frame 188: CROP | face_center_x=290 crop_width=202
2025-07-12 01:08:53,778 [DEBUG] Frame 189: CROP | face_center_x=289 crop_width=202
2025-07-12 01:08:53,781 [DEBUG] Frame 190: CROP | face_center_x=288 crop_width=202
2025-07-12 01:08:53,784 [DEBUG] Frame 191: CROP | face_center_x=288 crop_width=202
2025-07-12 01:08:53,787 [DEBUG] Frame 192: CROP | face_center_x=287 crop_width=202
2025-07-12 01:08:53,790 [DEBUG] Frame 193: CROP | face_center_x=286 crop_width=202
2025-07-12 01:08:53,793 [DEBUG] Frame 194: CROP | face_center_x=286 crop_width=202
2025-07-12 01:08:53,796 [DEBUG] Frame 195: CROP | face_center_x=285 crop_width=202
2025-07-12 01:08:53,798 [DEBUG] Frame 196: CROP | face_center_x=284 crop_width=202
2025-07-12 01:08:53,802 [DEBUG] Frame 197: CROP | face_center_x=284 crop_width=202
2025-07-12 01:08:53,805 [DEBUG] Frame 198: CROP | face_center_x=283 crop_width=202
2025-07-12 01:08:53,809 [DEBUG] Frame 199: CROP | face_center_x=284 crop_width=202
2025-07-12 01:08:53,812 [DEBUG] Frame 200: CROP | face_center_x=284 crop_width=202
2025-07-12 01:08:53,814 [DEBUG] Frame 201: CROP | face_center_x=283 crop_width=202
2025-07-12 01:08:53,817 [DEBUG] Frame 202: CROP | face_center_x=285 crop_width=202
2025-07-12 01:08:53,820 [DEBUG] Frame 203: CROP | face_center_x=286 crop_width=202
2025-07-12 01:08:53,823 [DEBUG] Frame 204: CROP | face_center_x=287 crop_width=202
2025-07-12 01:08:53,826 [DEBUG] Frame 205: CROP | face_center_x=290 crop_width=202
2025-07-12 01:08:53,828 [DEBUG] Frame 206: CROP | face_center_x=292 crop_width=202
2025-07-12 01:08:53,832 [DEBUG] Frame 207: CROP | face_center_x=295 crop_width=202
2025-07-12 01:08:53,835 [DEBUG] Frame 208: CROP | face_center_x=297 crop_width=202
2025-07-12 01:08:53,839 [DEBUG] Frame 209: CROP | face_center_x=299 crop_width=202
2025-07-12 01:08:53,841 [DEBUG] Frame 210: CROP | face_center_x=301 crop_width=202
2025-07-12 01:08:53,845 [DEBUG] Frame 211: CROP | face_center_x=304 crop_width=202
2025-07-12 01:08:53,848 [DEBUG] Frame 212: CROP | face_center_x=306 crop_width=202
2025-07-12 01:08:53,852 [DEBUG] Frame 213: CROP | face_center_x=308 crop_width=202
2025-07-12 01:08:53,855 [DEBUG] Frame 214: CROP | face_center_x=310 crop_width=202
2025-07-12 01:08:53,858 [DEBUG] Frame 215: CROP | face_center_x=311 crop_width=202
2025-07-12 01:08:53,861 [DEBUG] Frame 216: CROP | face_center_x=312 crop_width=202
2025-07-12 01:08:53,864 [DEBUG] Frame 217: CROP | face_center_x=313 crop_width=202
2025-07-12 01:08:53,867 [DEBUG] Frame 218: CROP | face_center_x=313 crop_width=202
2025-07-12 01:08:53,871 [DEBUG] Frame 219: CROP | face_center_x=313 crop_width=202
2025-07-12 01:08:53,872 [DEBUG] Frame 220: CROP | face_center_x=312 crop_width=202
2025-07-12 01:08:53,875 [DEBUG] Frame 221: CROP | face_center_x=312 crop_width=202
2025-07-12 01:08:53,879 [DEBUG] Frame 222: CROP | face_center_x=311 crop_width=202
2025-07-12 01:08:53,882 [DEBUG] Frame 223: CROP | face_center_x=310 crop_width=202
2025-07-12 01:08:53,885 [DEBUG] Frame 224: CROP | face_center_x=309 crop_width=202
2025-07-12 01:08:53,887 [DEBUG] Frame 225: CROP | face_center_x=308 crop_width=202
2025-07-12 01:08:53,891 [DEBUG] Frame 226: CROP | face_center_x=307 crop_width=202
2025-07-12 01:08:53,894 [DEBUG] Frame 227: CROP | face_center_x=305 crop_width=202
2025-07-12 01:08:53,898 [DEBUG] Frame 228: CROP | face_center_x=304 crop_width=202
2025-07-12 01:08:53,901 [DEBUG] Frame 229: CROP | face_center_x=302 crop_width=202
2025-07-12 01:08:53,903 [DEBUG] Frame 230: CROP | face_center_x=301 crop_width=202
2025-07-12 01:08:53,906 [DEBUG] Frame 231: CROP | face_center_x=299 crop_width=202
2025-07-12 01:08:53,910 [DEBUG] Frame 232: CROP | face_center_x=297 crop_width=202
2025-07-12 01:08:53,913 [DEBUG] Frame 233: CROP | face_center_x=295 crop_width=202
2025-07-12 01:08:53,916 [DEBUG] Frame 234: CROP | face_center_x=293 crop_width=202
2025-07-12 01:08:53,919 [DEBUG] Frame 235: CROP | face_center_x=292 crop_width=202
2025-07-12 01:08:53,922 [DEBUG] Frame 236: CROP | face_center_x=290 crop_width=202
2025-07-12 01:08:53,926 [DEBUG] Frame 237: CROP | face_center_x=288 crop_width=202
2025-07-12 01:08:53,929 [DEBUG] Frame 238: CROP | face_center_x=288 crop_width=202
2025-07-12 01:08:53,933 [DEBUG] Frame 239: CROP | face_center_x=286 crop_width=202
2025-07-12 01:08:53,935 [DEBUG] Frame 240: CROP | face_center_x=286 crop_width=202
2025-07-12 01:08:53,938 [DEBUG] Frame 241: CROP | face_center_x=286 crop_width=202
2025-07-12 01:08:53,941 [DEBUG] Frame 242: CROP | face_center_x=286 crop_width=202
2025-07-12 01:08:53,944 [DEBUG] Frame 243: CROP | face_center_x=288 crop_width=202
2025-07-12 01:08:53,948 [DEBUG] Frame 244: CROP | face_center_x=290 crop_width=202
2025-07-12 01:08:53,950 [DEBUG] Frame 245: CROP | face_center_x=292 crop_width=202
2025-07-12 01:08:53,953 [DEBUG] Frame 246: CROP | face_center_x=294 crop_width=202
2025-07-12 01:08:53,957 [DEBUG] Frame 247: CROP | face_center_x=296 crop_width=202
2025-07-12 01:08:53,960 [DEBUG] Frame 248: CROP | face_center_x=301 crop_width=202
2025-07-12 01:08:53,964 [DEBUG] Frame 249: CROP | face_center_x=304 crop_width=202
2025-07-12 01:08:53,966 [DEBUG] Frame 250: CROP | face_center_x=309 crop_width=202
2025-07-12 01:08:53,970 [DEBUG] Frame 251: CROP | face_center_x=313 crop_width=202
2025-07-12 01:08:53,974 [DEBUG] Frame 252: CROP | face_center_x=318 crop_width=202
2025-07-12 01:08:53,977 [DEBUG] Frame 253: CROP | face_center_x=321 crop_width=202
2025-07-12 01:08:53,981 [DEBUG] Frame 254: CROP | face_center_x=325 crop_width=202
