2025-07-12 19:32:56,195 [INFO] START dynamic_face_crop | video=/Users/jyotisingh/Desktop/akkshatt/untitled folder/app copy/server/media/raw_clip_1752328726605_3.mp4 | output=/Users/jyotisingh/Desktop/akkshatt/untitled folder/app copy/server/media/cropped_clip_1752328726605_3.mp4
2025-07-12 19:32:56,856 [DEBUG] Frame 201: CROP | face_center_x=298 crop_width=202
2025-07-12 19:32:56,859 [DEBUG] Frame 202: CROP | face_center_x=298 crop_width=202
2025-07-12 19:32:56,862 [DEBUG] Frame 203: CROP | face_center_x=297 crop_width=202
2025-07-12 19:32:56,865 [DEBUG] Frame 204: CROP | face_center_x=297 crop_width=202
2025-07-12 19:32:56,868 [DEBUG] Frame 205: CROP | face_center_x=297 crop_width=202
2025-07-12 19:32:56,871 [DEBUG] Frame 206: CROP | face_center_x=296 crop_width=202
2025-07-12 19:32:56,874 [DEBUG] Frame 207: CROP | face_center_x=296 crop_width=202
2025-07-12 19:32:56,877 [DEBUG] Frame 208: CROP | face_center_x=296 crop_width=202
2025-07-12 19:32:56,880 [DEBUG] Frame 209: CROP | face_center_x=296 crop_width=202
2025-07-12 19:32:56,883 [DEBUG] Frame 210: CROP | face_center_x=295 crop_width=202
2025-07-12 19:32:56,887 [DEBUG] Frame 211: CROP | face_center_x=295 crop_width=202
2025-07-12 19:32:56,890 [DEBUG] Frame 212: CROP | face_center_x=295 crop_width=202
2025-07-12 19:32:56,892 [DEBUG] Frame 213: CROP | face_center_x=295 crop_width=202
2025-07-12 19:32:56,896 [DEBUG] Frame 214: CROP | face_center_x=295 crop_width=202
2025-07-12 19:32:56,900 [DEBUG] Frame 215: CROP | face_center_x=294 crop_width=202
2025-07-12 19:32:56,903 [DEBUG] Frame 216: CROP | face_center_x=293 crop_width=202
2025-07-12 19:32:56,907 [DEBUG] Frame 217: CROP | face_center_x=293 crop_width=202
2025-07-12 19:32:56,910 [DEBUG] Frame 218: CROP | face_center_x=292 crop_width=202
2025-07-12 19:32:56,913 [DEBUG] Frame 219: CROP | face_center_x=291 crop_width=202
2025-07-12 19:32:56,916 [DEBUG] Frame 220: CROP | face_center_x=290 crop_width=202
2025-07-12 19:32:56,920 [DEBUG] Frame 221: CROP | face_center_x=289 crop_width=202
2025-07-12 19:32:56,923 [DEBUG] Frame 222: CROP | face_center_x=287 crop_width=202
2025-07-12 19:32:56,926 [DEBUG] Frame 223: CROP | face_center_x=285 crop_width=202
2025-07-12 19:32:56,929 [DEBUG] Frame 224: CROP | face_center_x=283 crop_width=202
2025-07-12 19:32:56,932 [DEBUG] Frame 225: CROP | face_center_x=282 crop_width=202
2025-07-12 19:32:56,935 [DEBUG] Frame 226: CROP | face_center_x=281 crop_width=202
2025-07-12 19:32:56,939 [DEBUG] Frame 227: CROP | face_center_x=279 crop_width=202
2025-07-12 19:32:56,942 [DEBUG] Frame 228: CROP | face_center_x=279 crop_width=202
2025-07-12 19:32:56,945 [DEBUG] Frame 229: CROP | face_center_x=278 crop_width=202
2025-07-12 19:32:56,948 [DEBUG] Frame 230: CROP | face_center_x=278 crop_width=202
2025-07-12 19:32:56,951 [DEBUG] Frame 231: CROP | face_center_x=278 crop_width=202
2025-07-12 19:32:56,953 [DEBUG] Frame 232: CROP | face_center_x=278 crop_width=202
2025-07-12 19:32:56,956 [DEBUG] Frame 233: CROP | face_center_x=279 crop_width=202
2025-07-12 19:32:56,959 [DEBUG] Frame 234: CROP | face_center_x=280 crop_width=202
2025-07-12 19:32:56,963 [DEBUG] Frame 235: CROP | face_center_x=282 crop_width=202
